entity_id,acn,abn,entity_kind,created_at,arbn
5101,099116275,,company,2026-08-18 03:38:17.304061+00,
5102,625330878,,company,2026-08-18 03:38:17.304061+00,
5103,129188450,,company,2026-08-18 03:38:17.304061+00,
5104,002527906,,company,2026-08-18 03:38:17.304061+00,
5105,097982235,,company,2026-08-18 03:38:17.304061+00,
5106,649632744,,company,2026-08-18 03:38:17.304061+00,
5107,009174761,,company,2026-08-18 03:38:17.304061+00,
5108,651974980,,company,2026-08-18 03:38:17.304061+00,
5109,097088689,,company,2026-08-18 03:38:17.304061+00,
5110,,,foreign,2026-08-18 03:38:17.304061+00,164362850
5111,650066158,,company,2026-08-18 03:38:17.304061+00,
5112,148214260,,company,2026-08-18 03:38:17.304061+00,
5113,617799738,,company,2026-08-18 03:38:17.304061+00,
5114,610855877,,company,2026-08-18 03:38:17.304061+00,
5115,009173602,,company,2026-08-18 03:38:17.304061+00,
5116,651852470,,company,2026-08-18 03:38:17.304061+00,
5117,107202602,,company,2026-08-18 03:38:17.304061+00,
5118,606695854,,company,2026-08-18 03:38:17.304061+00,
5119,,,foreign,2026-08-18 03:38:17.304061+00,690969638
5120,615510177,,company,2026-08-18 03:38:17.304061+00,
5121,606128090,,company,2026-08-18 03:38:17.304061+00,
5122,093732597,,company,2026-08-18 03:38:17.304061+00,
5123,615728375,,company,2026-08-18 03:38:17.304061+00,
5124,,,foreign,2026-08-18 03:38:17.304061+00,152971821
5125,646715111,,company,2026-08-18 03:38:17.304061+00,
5126,009165066,,company,2026-08-18 03:38:17.304061+00,
5127,003043570,,company,2026-08-18 03:38:17.304061+00,
5128,009657961,,company,2026-08-18 03:38:17.304061+00,
5129,001671496,,company,2026-08-18 03:38:17.304061+00,
5130,115535030,,company,2026-08-18 03:38:17.304061+00,
5131,629598778,,company,2026-08-18 03:38:17.304061+00,
5132,073659677,,company,2026-08-18 03:38:17.304061+00,
5133,121931744,,company,2026-08-18 03:38:17.304061+00,
5134,001150849,,company,2026-08-18 03:38:17.304061+00,
5135,631662283,,company,2026-08-18 03:38:17.304061+00,
5136,621402588,,company,2026-08-18 03:38:17.304061+00,
5137,009221630,,company,2026-08-18 03:38:17.304061+00,
5138,080075314,,company,2026-08-18 03:38:17.304061+00,
5139,006067607,,company,2026-08-18 03:38:17.304061+00,
5140,091744884,,company,2026-08-18 03:38:17.304061+00,
5141,051212429,,company,2026-08-18 03:38:17.304061+00,
5142,695278810,,company,2026-08-18 03:38:17.304061+00,
5143,008675689,,company,2026-08-18 03:38:17.304061+00,
5144,009317846,,company,2026-08-18 03:38:17.304061+00,
5145,151155734,,company,2026-08-18 03:38:17.304061+00,
5146,105154185,,company,2026-08-18 03:38:17.304061+00,
5147,125811083,,company,2026-08-18 03:38:17.304061+00,
5148,107920945,,company,2026-08-18 03:38:17.304061+00,
5149,149126858,,company,2026-08-18 03:38:17.304061+00,
5150,142003469,,company,2026-08-18 03:38:17.304061+00,
5151,615518020,,company,2026-08-18 03:38:17.304061+00,
5152,007481156,,company,2026-08-18 03:38:17.304061+00,
5153,114838630,,company,2026-08-18 03:38:17.304061+00,
5154,,,other,2026-08-18 03:38:17.304061+00,
5155,139308973,,company,2026-08-18 03:38:17.304061+00,
5156,149629023,,company,2026-08-18 03:38:17.304061+00,
5157,654729352,,company,2026-08-18 03:38:17.304061+00,
5158,086972429,,company,2026-08-18 03:38:17.304061+00,
5159,639242765,,company,2026-08-18 03:38:17.304061+00,
5160,162817905,,company,2026-08-18 03:38:17.304061+00,
5161,004196909,,company,2026-08-18 03:38:17.304061+00,
5162,605279329,,company,2026-08-18 03:38:17.304061+00,
5163,063388821,,company,2026-08-18 03:38:17.304061+00,
5164,123423987,,company,2026-08-18 03:38:17.304061+00,
5165,000721380,,company,2026-08-18 03:38:17.304061+00,
5166,088417403,,company,2026-08-18 03:38:17.304061+00,
5167,143841801,,company,2026-08-18 03:38:17.304061+00,
5168,126266831,,company,2026-08-18 03:38:17.304061+00,
5169,608419656,,company,2026-08-18 03:38:17.304061+00,
5170,011045828,,company,2026-08-18 03:38:17.304061+00,
5171,106337599,,company,2026-08-18 03:38:17.304061+00,
5172,636484814,,company,2026-08-18 03:38:17.304061+00,
5173,,,foreign,2026-08-18 03:38:17.304061+00,098775047
5174,,,other,2026-08-18 03:38:17.304061+00,
5175,108042593,,company,2026-08-18 03:38:17.304061+00,
5176,118751027,,company,2026-08-18 03:38:17.304061+00,
5177,608047794,,company,2026-08-18 03:38:17.304061+00,
5178,,,foreign,2026-08-18 03:38:17.304061+00,611613980
5179,004554929,,company,2026-08-18 03:38:17.304061+00,
5180,,,foreign,2026-08-18 03:38:17.304061+00,113908875
5181,098952035,,company,2026-08-18 03:38:17.304061+00,
5182,647829749,,company,2026-08-18 03:38:17.304061+00,
5183,651636065,,company,2026-08-18 03:38:17.304061+00,
5184,169263094,,company,2026-08-18 03:38:17.304061+00,
5185,,,foreign,2026-08-18 03:38:17.304061+00,691140360
5186,653083026,,company,2026-08-18 03:38:17.304061+00,
5187,150154162,,company,2026-08-18 03:38:17.304061+00,
5188,003372067,,company,2026-08-18 03:38:17.304061+00,
5189,623652522,,company,2026-08-18 03:38:17.304061+00,
5190,,,foreign,2026-08-18 03:38:17.304061+00,614984655
5191,161946989,,company,2026-08-18 03:38:17.304061+00,
5192,625645338,,company,2026-08-18 03:38:17.304061+00,
5193,,,foreign,2026-08-18 03:38:17.304061+00,106307322
5194,131920968,,company,2026-08-18 03:38:17.304061+00,
5195,648048631,,company,2026-08-18 03:38:17.304061+00,
5196,631513696,,company,2026-08-18 03:38:17.304061+00,
5197,107772467,,company,2026-08-18 03:38:17.304061+00,
5198,050287431,,company,2026-08-18 03:38:17.304061+00,
5199,619211826,,company,2026-08-18 03:38:17.304061+00,
5200,003135680,,company,2026-08-18 03:38:17.304061+00,
5201,681796270,,company,2026-08-18 03:38:17.304061+00,
5202,121257412,,company,2026-08-18 03:38:17.304061+00,
5203,082811630,,company,2026-08-18 03:38:17.304061+00,
5204,,,foreign,2026-08-18 03:38:17.304061+00,653575618
5205,,,foreign,2026-08-18 03:38:17.304061+00,164228399
5206,660362201,,company,2026-08-18 03:38:17.304061+00,
5207,687534023,,company,2026-08-18 03:38:17.304061+00,
5208,003255221,,company,2026-08-18 03:38:17.304061+00,
5209,,,foreign,2026-08-18 03:38:17.304061+00,161803032
5210,122437503,,company,2026-08-18 03:38:17.304061+00,
5211,140151579,,company,2026-08-18 03:38:17.304061+00,
5212,004766376,,company,2026-08-18 03:38:17.304061+00,
5213,091351530,,company,2026-08-18 03:38:17.304061+00,
5214,646391899,,company,2026-08-18 03:38:17.304061+00,
5215,,,other,2026-08-18 03:38:17.304061+00,
5216,,,foreign,2026-08-18 03:38:17.304061+00,050611277
5217,078532180,,company,2026-08-18 03:38:17.304061+00,
5218,009092068,,company,2026-08-18 03:38:17.304061+00,
5219,112844407,,company,2026-08-18 03:38:17.304061+00,
5220,099084143,,company,2026-08-18 03:38:17.304061+00,
5221,119327169,,company,2026-08-18 03:38:17.304061+00,
5222,659090338,,company,2026-08-18 03:38:17.304061+00,
5223,104662259,,company,2026-08-18 03:38:17.304061+00,
5224,116668538,,company,2026-08-18 03:38:17.304061+00,
5225,,,foreign,2026-08-18 03:38:17.304061+00,642229856
5226,088488724,,company,2026-08-18 03:38:17.304061+00,
5227,127457916,,company,2026-08-18 03:38:17.304061+00,
5228,083274024,,company,2026-08-18 03:38:17.304061+00,
5229,,,foreign,2026-08-18 03:38:17.304061+00,143964649
5230,,,foreign,2026-08-18 03:38:17.304061+00,641646924
5231,089222506,,company,2026-08-18 03:38:17.304061+00,
5232,108758961,,company,2026-08-18 03:38:17.304061+00,
5233,665307433,,company,2026-08-18 03:38:17.304061+00,
5234,150747649,,company,2026-08-18 03:38:17.304061+00,
5235,140110130,,company,2026-08-18 03:38:17.304061+00,
5236,004217734,,company,2026-08-18 03:38:17.304061+00,
5237,072369870,,company,2026-08-18 03:38:17.304061+00,
5238,,,foreign,2026-08-18 03:38:17.304061+00,055836952
5239,,,foreign,2026-08-18 03:38:17.304061+00,628707399
5240,678129756,,company,2026-08-18 03:38:17.304061+00,
5241,109361195,,company,2026-08-18 03:38:17.304061+00,
5242,123184412,,company,2026-08-18 03:38:17.304061+00,
5243,619488498,,company,2026-08-18 03:38:17.304061+00,
5244,007550923,,company,2026-08-18 03:38:17.304061+00,
5245,616696318,,company,2026-08-18 03:38:17.304061+00,
5246,006222395,,company,2026-08-18 03:38:17.304061+00,
5247,078012745,,company,2026-08-18 03:38:17.304061+00,
5248,140494784,,company,2026-08-18 03:38:17.304061+00,
5249,108676204,,company,2026-08-18 03:38:17.304061+00,
5250,145290124,,company,2026-08-18 03:38:17.304061+00,
5251,003049714,,company,2026-08-18 03:38:17.304061+00,
5252,107452942,,company,2026-08-18 03:38:17.304061+00,
5253,120833427,,company,2026-08-18 03:38:17.304061+00,
5254,117296143,,company,2026-08-18 03:38:17.304061+00,
5255,119826907,,company,2026-08-18 03:38:17.304061+00,
5256,009256535,,company,2026-08-18 03:38:17.304061+00,
5257,,,foreign,2026-08-18 03:38:17.304061+00,681229854
5258,009307046,,company,2026-08-18 03:38:17.304061+00,
5259,116024536,,company,2026-08-18 03:38:17.304061+00,
5260,615255466,,company,2026-08-18 03:38:17.304061+00,
5261,125242284,,company,2026-08-18 03:38:17.304061+00,
5262,118159881,,company,2026-08-18 03:38:17.304061+00,
5263,062284084,,company,2026-08-18 03:38:17.304061+00,
5264,650774253,,company,2026-08-18 03:38:17.304061+00,
5265,063780709,,company,2026-08-18 03:38:17.304061+00,
5266,111823762,,company,2026-08-18 03:38:17.304061+00,
5267,000617176,,company,2026-08-18 03:38:17.304061+00,
5268,153868789,,company,2026-08-18 03:38:17.304061+00,
5269,009253187,,company,2026-08-18 03:38:17.304061+00,
5270,111398040,,company,2026-08-18 03:38:17.304061+00,
5271,,,foreign,2026-08-18 03:38:17.304061+00,672879024
5272,009341539,,company,2026-08-18 03:38:17.304061+00,
5273,,,other,2026-08-18 03:38:17.304061+00,
5274,128042606,,company,2026-08-18 03:38:17.304061+00,
5275,,,other,2026-08-18 03:38:17.304061+00,
5276,001809043,,company,2026-08-18 03:38:17.304061+00,
5277,108150750,,company,2026-08-18 03:38:17.304061+00,
5278,105597279,,company,2026-08-18 03:38:17.304061+00,
5279,088588425,,company,2026-08-18 03:38:17.304061+00,
5280,650478774,,company,2026-08-18 03:38:17.304061+00,
5281,110411428,,company,2026-08-18 03:38:17.304061+00,
5282,096782188,,company,2026-08-18 03:38:17.304061+00,
5283,612008358,,company,2026-08-18 03:38:17.304061+00,
5284,143533537,,company,2026-08-18 03:38:17.304061+00,
5285,684303660,,company,2026-08-18 03:38:17.304061+00,
5286,084800902,,company,2026-08-18 03:38:17.304061+00,
5287,624721035,,company,2026-08-18 03:38:17.304061+00,
5288,644621830,,company,2026-08-18 03:38:17.304061+00,
5289,627596418,,company,2026-08-18 03:38:17.304061+00,
5290,073892636,,company,2026-08-18 03:38:17.304061+00,
5291,131758177,,company,2026-08-18 03:38:17.304061+00,
5292,152084403,,company,2026-08-18 03:38:17.304061+00,
5293,,,foreign,2026-08-18 03:38:17.304061+00,655142028
5294,,,foreign,2026-08-18 03:38:17.304061+00,121117673
5295,009134114,,company,2026-08-18 03:38:17.304061+00,
5296,,,foreign,2026-08-18 03:38:17.304061+00,687644248
5297,629045736,,company,2026-08-18 03:38:17.304061+00,
5298,,,foreign,2026-08-18 03:38:17.304061+00,124462826
5299,081925706,,company,2026-08-18 03:38:17.304061+00,
5300,138405419,,company,2026-08-18 03:38:17.304061+00,
5301,079536495,,company,2026-08-18 03:38:17.304061+00,
5302,650620303,,company,2026-08-18 03:38:17.304061+00,
5303,616620369,,company,2026-08-18 03:38:17.304061+00,
5304,155933010,,company,2026-08-18 03:38:17.304061+00,
5305,646651612,,company,2026-08-18 03:38:17.304061+00,
5306,127735442,,company,2026-08-18 03:38:17.304061+00,
5307,123981537,,company,2026-08-18 03:38:17.304061+00,
5308,086471007,,company,2026-08-18 03:38:17.304061+00,
5309,116153514,,company,2026-08-18 03:38:17.304061+00,
5310,119421868,,company,2026-08-18 03:38:17.304061+00,
5311,010487180,,company,2026-08-18 03:38:17.304061+00,
5312,168481614,,company,2026-08-18 03:38:17.304061+00,
5313,,,foreign,2026-08-18 03:38:17.304061+00,657300359
5314,126042215,,company,2026-08-18 03:38:17.304061+00,
5315,080167264,,company,2026-08-18 03:38:17.304061+00,
5316,621122905,,company,2026-08-18 03:38:17.304061+00,
5317,,,other,2026-08-18 03:38:17.304061+00,
5318,136739967,,company,2026-08-18 03:38:17.304061+00,
5319,073079268,,company,2026-08-18 03:38:17.304061+00,
5320,096304620,,company,2026-08-18 03:38:17.304061+00,
5321,608595660,,company,2026-08-18 03:38:17.304061+00,
5322,673333189,,company,2026-08-18 03:38:17.304061+00,
5323,622021265,,company,2026-08-18 03:38:17.304061+00,
5324,,,foreign,2026-08-18 03:38:17.304061+00,619784824
5325,661082435,,company,2026-08-18 03:38:17.304061+00,
5326,008130336,,company,2026-08-18 03:38:17.304061+00,
5327,152617706,,company,2026-08-18 03:38:17.304061+00,
5328,116420378,,company,2026-08-18 03:38:17.304061+00,
5329,158411566,,company,2026-08-18 03:38:17.304061+00,
5330,,,foreign,2026-08-18 03:38:17.304061+00,644098760
5331,663592318,,company,2026-08-18 03:38:17.304061+00,
5332,009131533,,company,2026-08-18 03:38:17.304061+00,
5333,106854175,,company,2026-08-18 03:38:17.304061+00,
5334,153414852,,company,2026-08-18 03:38:17.304061+00,
5335,117790897,,company,2026-08-18 03:38:17.304061+00,
5336,,,other,2026-08-18 03:38:17.304061+00,
5337,607771077,,company,2026-08-18 03:38:17.304061+00,
5338,639685975,,company,2026-08-18 03:38:17.304061+00,
5339,612559958,,company,2026-08-18 03:38:17.304061+00,
5340,000817023,,company,2026-08-18 03:38:17.304061+00,
5341,010954499,,company,2026-08-18 03:38:17.304061+00,
5342,004373862,,company,2026-08-18 03:38:17.304061+00,
5343,,,foreign,2026-08-18 03:38:17.304061+00,691932546
5344,,,foreign,2026-08-18 03:38:17.304061+00,645941028
5345,009067476,,company,2026-08-18 03:38:17.304061+00,
5346,103575042,,company,2026-08-18 03:38:17.304061+00,
5347,124990405,,company,2026-08-18 03:38:17.304061+00,
5348,073979272,,company,2026-08-18 03:38:17.304061+00,
5349,062576238,,company,2026-08-18 03:38:17.304061+00,
5350,,,foreign,2026-08-18 03:38:17.304061+00,121559993
5351,095768086,,company,2026-08-18 03:38:17.304061+00,
5352,091028090,,company,2026-08-18 03:38:17.304061+00,
5353,678776899,,company,2026-08-18 03:38:17.304061+00,
5354,628836484,,company,2026-08-18 03:38:17.304061+00,
5355,083160909,,company,2026-08-18 03:38:17.304061+00,
5356,009245890,,company,2026-08-18 03:38:17.304061+00,
5357,,,other,2026-08-18 03:38:17.304061+00,
5358,101026859,,company,2026-08-18 03:38:17.304061+00,
5359,116865546,,company,2026-08-18 03:38:17.304061+00,
5360,124541466,,company,2026-08-18 03:38:17.304061+00,
5361,601236417,,company,2026-08-18 03:38:17.304061+00,
5362,691820532,,company,2026-08-18 03:38:17.304061+00,
5363,649500907,,company,2026-08-18 03:38:17.304061+00,
5364,068647610,,company,2026-08-18 03:38:17.304061+00,
5365,127897689,,company,2026-08-18 03:38:17.304061+00,
5366,117526137,,company,2026-08-18 03:38:17.304061+00,
5367,163215914,,company,2026-08-18 03:38:17.304061+00,
5368,,,other,2026-08-18 03:38:17.304061+00,
5369,626661032,,company,2026-08-18 03:38:17.304061+00,
5370,,,other,2026-08-18 03:38:17.304061+00,
5371,609200580,,company,2026-08-18 03:38:17.304061+00,
5372,138897533,,company,2026-08-18 03:38:17.304061+00,
5373,622720254,,company,2026-08-18 03:38:17.304061+00,
5374,,,foreign,2026-08-18 03:38:17.304061+00,600417203
5375,100686226,,company,2026-08-18 03:38:17.304061+00,
5376,009234173,,company,2026-08-18 03:38:17.304061+00,
5377,601004102,,company,2026-08-18 03:38:17.304061+00,
5378,165378834,,company,2026-08-18 03:38:17.304061+00,
5379,629071594,,company,2026-08-18 03:38:17.304061+00,
5380,126200280,,company,2026-08-18 03:38:17.304061+00,
5381,003190421,,company,2026-08-18 03:38:17.304061+00,
5382,123250582,,company,2026-08-18 03:38:17.304061+00,
5383,112032596,,company,2026-08-18 03:38:17.304061+00,
5384,121969819,,company,2026-08-18 03:38:17.304061+00,
5385,007090904,,company,2026-08-18 03:38:17.304061+00,
5386,098455460,,company,2026-08-18 03:38:17.304061+00,
5387,106513580,,company,2026-08-18 03:38:17.304061+00,
5388,603253541,,company,2026-08-18 03:38:17.304061+00,
5389,009423189,,company,2026-08-18 03:38:17.304061+00,
5390,614814041,,company,2026-08-18 03:38:17.304061+00,
5391,618307887,,company,2026-08-18 03:38:17.304061+00,
5392,106353253,,company,2026-08-18 03:38:17.304061+00,
5393,122995073,,company,2026-08-18 03:38:17.304061+00,
5394,122958178,,company,2026-08-18 03:38:17.304061+00,
5395,142014873,,company,2026-08-18 03:38:17.304061+00,
5396,,,foreign,2026-08-18 03:38:17.304061+00,652996015
5397,138145114,,company,2026-08-18 03:38:17.304061+00,
5398,147948883,,company,2026-08-18 03:38:17.304061+00,
5399,124279750,,company,2026-08-18 03:38:17.304061+00,
5400,650116153,,company,2026-08-18 03:38:17.304061+00,
5401,624223132,,company,2026-08-18 03:38:17.304061+00,
5402,607079792,,company,2026-08-18 03:38:17.304061+00,
5403,124212175,,company,2026-08-18 03:38:17.304061+00,
5404,,,foreign,2026-08-18 03:38:17.304061+00,637709114
5405,646878631,,company,2026-08-18 03:38:17.304061+00,
5406,126420719,,company,2026-08-18 03:38:17.304061+00,
5407,121539375,,company,2026-08-18 03:38:17.304061+00,
5408,653634292,,company,2026-08-18 03:38:17.304061+00,
5409,083187017,,company,2026-08-18 03:38:17.304061+00,
5410,086587395,,company,2026-08-18 03:38:17.304061+00,
5411,649096220,,company,2026-08-18 03:38:17.304061+00,
5412,002070733,,company,2026-08-18 03:38:17.304061+00,
5413,107118678,,company,2026-08-18 03:38:17.304061+00,
5414,100504541,,company,2026-08-18 03:38:17.304061+00,
5415,007457141,,company,2026-08-18 03:38:17.304061+00,
5416,146455576,,company,2026-08-18 03:38:17.304061+00,
5417,649994669,,company,2026-08-18 03:38:17.304061+00,
5418,098236938,,company,2026-08-18 03:38:17.304061+00,
5419,155472834,,company,2026-08-18 03:38:17.304061+00,
5420,126299125,,company,2026-08-18 03:38:17.304061+00,
5421,004898962,,company,2026-08-18 03:38:17.304061+00,
5422,002013612,,company,2026-08-18 03:38:17.304061+00,
5423,071527083,,company,2026-08-18 03:38:17.304061+00,
5424,168586445,,company,2026-08-18 03:38:17.304061+00,
5425,008984049,,company,2026-08-18 03:38:17.304061+00,
5426,624572925,,company,2026-08-18 03:38:17.304061+00,
5427,622632848,,company,2026-08-18 03:38:17.304061+00,
5428,139627446,,company,2026-08-18 03:38:17.304061+00,
5429,009260306,,company,2026-08-18 03:38:17.304061+00,
5430,124425396,,company,2026-08-18 03:38:17.304061+00,
5431,000012895,,company,2026-08-18 03:38:17.304061+00,
5432,658702222,,company,2026-08-18 03:38:17.304061+00,
5433,620459823,,company,2026-08-18 03:38:17.304061+00,
5434,141940230,,company,2026-08-18 03:38:17.304061+00,
5435,648687094,,company,2026-08-18 03:38:17.304061+00,
5436,679116762,,company,2026-08-18 03:38:17.304061+00,
5437,611053751,,company,2026-08-18 03:38:17.304061+00,
5438,168941704,,company,2026-08-18 03:38:17.304061+00,
5439,640738834,,company,2026-08-18 03:38:17.304061+00,
5440,617838418,,company,2026-08-18 03:38:17.304061+00,
5441,683776954,,company,2026-08-18 03:38:17.304061+00,
5442,009087469,,company,2026-08-18 03:38:17.304061+00,
5443,150759363,,company,2026-08-18 03:38:17.304061+00,
5444,604913822,,company,2026-08-18 03:38:17.304061+00,
5445,096090158,,company,2026-08-18 03:38:17.304061+00,
5446,636701267,,company,2026-08-18 03:38:17.304061+00,
5447,000014675,,company,2026-08-18 03:38:17.304061+00,
5448,612986517,,company,2026-08-18 03:38:17.304061+00,
5449,617281268,,company,2026-08-18 03:38:17.304061+00,
5450,611202414,,company,2026-08-18 03:38:17.304061+00,
5451,655401675,,company,2026-08-18 03:38:17.304061+00,
5452,119047693,,company,2026-08-18 03:38:17.304061+00,
5453,635895082,,company,2026-08-18 03:38:17.304061+00,
5454,065894724,,company,2026-08-18 03:38:17.304061+00,
5455,169037058,,company,2026-08-18 03:38:17.304061+00,
5456,152071095,,company,2026-08-18 03:38:17.304061+00,
5457,,,foreign,2026-08-18 03:38:17.304061+00,655601568
5458,624909682,,company,2026-08-18 03:38:17.304061+00,
5459,124894060,,company,2026-08-18 03:38:17.304061+00,
5460,112914459,,company,2026-08-18 03:38:17.304061+00,
5461,004661205,,company,2026-08-18 03:38:17.304061+00,
5462,637951154,,company,2026-08-18 03:38:17.304061+00,
5463,150110017,,company,2026-08-18 03:38:17.304061+00,
5464,122404666,,company,2026-08-18 03:38:17.304061+00,
5465,,,foreign,2026-08-18 03:38:17.304061+00,605927464
5466,076390451,,company,2026-08-18 03:38:17.304061+00,
5467,635810258,,company,2026-08-18 03:38:17.304061+00,
5468,600308398,,company,2026-08-18 03:38:17.304061+00,
5469,107908314,,company,2026-08-18 03:38:17.304061+00,
5470,154103607,,company,2026-08-18 03:38:17.304061+00,
5471,,,foreign,2026-08-18 03:38:17.304061+00,160661183
5472,009217154,,company,2026-08-18 03:38:17.304061+00,
5473,,,foreign,2026-08-18 03:38:17.304061+00,654151514
5474,111859119,,company,2026-08-18 03:38:17.304061+00,
5475,118554359,,company,2026-08-18 03:38:17.304061+00,
5476,143416531,,company,2026-08-18 03:38:17.304061+00,
5477,084370669,,company,2026-08-18 03:38:17.304061+00,
5478,108753608,,company,2026-08-18 03:38:17.304061+00,
5479,650011644,,company,2026-08-18 03:38:17.304061+00,
5480,141703399,,company,2026-08-18 03:38:17.304061+00,
5481,137984297,,company,2026-08-18 03:38:17.304061+00,
5482,139183190,,company,2026-08-18 03:38:17.304061+00,
5483,009816871,,company,2026-08-18 03:38:17.304061+00,
5484,,,foreign,2026-08-18 03:38:17.304061+00,083463058
5485,139546428,,company,2026-08-18 03:38:17.304061+00,
5486,103782378,,company,2026-08-18 03:38:17.304061+00,
5487,124140889,,company,2026-08-18 03:38:17.304061+00,
5488,113326524,,company,2026-08-18 03:38:17.304061+00,
5489,119397938,,company,2026-08-18 03:38:17.304061+00,
5490,006645754,,company,2026-08-18 03:38:17.304061+00,
